companyId;companyName;ticker;price;p_L;dy;p_VP;p_Ebit;p_Ativo;eV_Ebit;margemBruta;margemEbit;margemLiquida;p_SR;p_CapitalGiro;p_AtivoCirculante;giroAtivos;roe;roa;roic;dividaliquidaPatrimonioLiquido;dividaLiquidaEbit;pl_Ativo;passivo_Ativo;liquidezCorrente;peg_Ratio;receitas_Cagr5;liquidezMediaDiaria;vpa;lpa;valorMercado;lucros_Cagr5
584;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;TPIS3;0,9;-58,0007;2,0765;0,1611;0,6098;0,0503;7,0688;29,86;22,76;-0,24;0,1388;-0,549;-0,0536;0,36;-0,28;-0,09;6,73;1,71;6,46;0,31;0,69;0,4;0,57461219;-7,49;821892,48;5,5866;-0,0155;158400000,0;
767;GPS PARTICIPACOES E EMPREENDIMENTOS S.A.;GGPS3;11,5;16,85;;3,1888;9,5907;1,0795;10,2233;16,13;9,27;5,28;0,8895;4,1601;-2,2109;1,21;18,92;6,41;13,31;0,21;0,63;0,34;0,66;2,03;2,96467213;;18027268,9;3,6063;0,6825;7701651602,5;
405;ÓLEO E GÁS PARTICIPAÇÕES;OGXP3;1,63;-2,1493;;-0,9786;-9,2604;0,9245;-9,26;;;;;-0,9786;;0,0;-45,53;-43,02;10,57;;0,0;-0,94;1,94;0,51;0,01949837;;;-1,6657;-0,7584;52747073,84;
221;AREZZO&CO;ARZZ3;77,43;18,839;2,3707;3,423;14,2824;2,0341;13,6798;53,58;13,23;10,03;1,8898;11,2275;-4,2627;1,08;18,17;10,8;18,34;-0,14;-0,6;0,59;0,41;1,53;0,3262771;18,73;110129857,58;22,6202;4,1101;8531707942,11;31,28
249;SMILES;SMLS3;22,4;10,7799;;4,0919;10,1675;1,017;9,9309;85,18;41,42;39,07;4,2118;18,7779;-2,5439;0,24;37,96;9,43;24,47;-0,1;-0,24;0,25;0,75;1,1;-0,32678803;;;5,4743;2,0779;2781160547,2;
648;ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.;ENJU3;1,05;-2,2581;;0,5392;-1,7251;0,4724;1,084;32,57;-90,79;-69,36;1,5662;0,6304;-3,2977;0,3;-23,88;-20,92;-31,26;-0,88;2,81;0,88;0,12;7,98;0,21695631;;1195331,77;1,9472;-0,465;210255343,2;
740;ORIZON VALORIZACAO DE RESIDUOS S.A.;ORVR3;35,67;-40,3832;;5,8577;22,7436;1,5419;27,7757;35,76;18,62;-10,48;4,2339;24,7003;-1,9742;0,36;-14,51;-3,82;5,02;1,3;5,03;0,26;0,73;1,4;9,14407897;;14584579,77;6,0894;-0,8833;2550403929,9;
437;TELEBRAS;TELB3;14,1;-8,0294;;0,7349;-20,6364;0,3037;-3,0312;-54,22;-17,16;-44,11;3,5419;1,0086;-0,4873;0,09;-9,15;-3,78;-3,22;-0,58;16,26;0,41;0,59;4,98;-1,44182705;38,5;32862,24;19,1875;-1,756;1138849357,7;
437;TELEBRAS;TELB4;9,8;-5,5807;;0,5108;-14,343;0,2111;-3,0312;-54,22;-17,16;-44,11;2,4617;0,701;-0,3387;0,09;-9,15;-3,78;-3,22;-0,58;16,26;0,41;0,59;4,98;-1,00212093;38,5;56014,1;19,1875;-1,756;1138849357,7;
270;TÊXTIL RENAUXVIEW;TXRX3;12,01;-2,7284;;-0,1551;1,5877;0,2009;10,5507;31,51;15,99;-9,31;0,2539;-0,2722;-0,4336;0,79;-5,68;-7,36;-183,75;;9,69;-1,3;2,3;0,42;-0,01263057;13,47;3703,0;-77,4375;-4,4019;27723576,73;
270;TÊXTIL RENAUXVIEW;TXRX4;3,65;-0,8292;;-0,0471;0,4825;0,0611;10,5507;31,51;15,99;-9,31;0,0772;-0,0827;-0,1318;0,79;-5,68;-7,36;-183,75;;9,69;-1,3;2,3;0,42;-0,0038386;13,47;10257,33;-77,4375;-4,4019;27723576,73;
434;SINQIA;SQIA3;15,04;46,6115;0,4421;1,6879;23,1272;0,8721;25,6972;40,94;10,31;5,12;2,3845;33066,1815;-1,045;0,37;3,62;1,87;4,12;0,19;2,57;0,52;0,48;1,0;0,324753;33,05;10231970,16;8,9107;0,3227;1322647258,88;27,93
301;NATURA &CO HOLDING S.A.;NTCO3;12,07;-13,1017;1,0915;0,7263;37,6294;0,3063;58,0931;64,23;1,18;-3,39;0,444;4,9366;-0,4301;0,69;-5,54;-2,34;0,68;0,39;20,46;0,42;0,58;1,27;0,03848476;38,39;166303045,16;16,6186;-0,9213;16693874574,0;
328;BANCO ALFA DE INVESTIMENTO;BRIV3;9,0;17,648;0,6039;0,4902;4,4916;0,0325;4,4916;13,08;6,94;1,77;0,3115;0,5735;-0,0346;0,1;2,78;0,18;;;;0,07;0,93;14,16;-0,42303366;-3,36;11948,81;18,3607;0,51;797405256,0;-13,17
328;BANCO ALFA DE INVESTIMENTO;BRIV4;9,0;17,648;6,779;0,4902;4,4916;0,0325;4,4916;13,08;6,94;1,77;0,3115;0,5735;-0,0346;0,1;2,78;0,18;;;;0,07;0,93;14,16;-0,42303366;-3,36;17435,76;18,3607;0,51;797405256,0;-13,17
294;MARFRIG;MRFG3;8,06;0,9762;27,8811;0,7622;0,3954;0,0397;3,4402;15,93;11,48;4,65;0,0454;0,5058;-0,062;0,87;78,08;4,07;14,51;5,87;3,04;0,05;0,78;1,28;0,08101499;35,31;128136440,74;10,5748;8,2566;5319600000,0;
182;INDÚSTRIAS ROMI;ROMI3;15,44;6,8179;5,7707;1,2247;5,6362;0,5719;7,7282;31,31;14,74;12,19;0,8309;2,0368;-1,4624;0,69;17,96;8,39;10,62;0,45;2,09;0,47;0,53;1,86;-0,30411461;18,71;8265312,58;12,6069;2,2646;1245503328,16;
196;TUPY;TUPY3;26,49;7,4263;1,7049;1,2291;4,935;0,4259;6,9326;18,24;8,02;5,33;0,3959;1,0071;-1,3213;1,08;16,55;5,73;9,67;0,5;2,0;0,35;0,65;2,66;0,05906445;16,82;17833523,97;21,5519;3,5671;3819261975,0;
787;Companhia Brasileira de Alumínio;CBAV3;12,28;5,4435;3,1226;1,3428;6,2874;0,5978;7,5215;27,15;35,49;40,99;2,2313;2,6572;-0,9462;0,27;24,67;10,98;13,39;0,26;1,23;0,45;0,54;2,57;-0,01053051;;31776956,16;9,1453;2,2559;7316833329,24;
489;TIME FOR FUN;SHOW3;2,25;-9,6709;;1,0703;6,5959;0,25;1,6951;28,24;7,59;-5,17;0,5004;2,0442;-0,7439;0,5;-11,07;-2,58;7,75;-0,8;-4,9;0,23;0,76;1,23;0,11458487;-47,6;947153,55;2,1023;-0,2327;151678415,25;
251;BAHEMA;BAHI3;10,99;-2,864;;1,9647;-5,4781;0,4115;-8,0299;37,63;-14,35;-27,44;0,7859;-2,0434;-0,4357;0,52;-68,6;-14,37;-20,11;0,92;-2,55;0,21;0,77;0,22;-0,02235879;;32846,0;5,5936;-3,8372;262635986,76;
187;PRATICA KLIMAQUIP;PTCA3;0,0;0,0;;0,0;0,0;0,0;2,1663;42,9;9,98;6,74;0,0;0,0;0,0;1,09;20,84;7,31;12,92;0,67;2,17;0,35;0,65;1,75;0,0;25,03;;20,2592;4,2226;0,0;31,25
187;PRATICA KLIMAQUIP;PTCA11;0,0;0,0;;0,0;0,0;0,0;2,1663;42,9;9,98;6,74;0,0;0,0;0,0;1,09;20,84;7,31;12,92;0,67;2,17;0,35;0,65;1,75;0,0;25,03;;20,2592;4,2226;0,0;31,25
830;GETNET;GETT11;4,81;15,1245;8,7871;2,4817;14,5503;0,1624;;41,43;18,41;17,71;2,6785;6,2778;-3,9248;0,06;16,41;1,07;10,57;0,17;0,99;0,07;0,93;1,03;0,13274437;;1078155,63;1,9382;0,318;;
830;GETNET;GETT3;2,4;7,5465;8,3861;1,2383;7,26;0,081;;41,43;18,41;17,71;1,3365;3,1324;-1,9583;0,06;16,41;1,07;10,57;0,17;0,99;0,07;0,93;1,03;0,0662342;;75696,11;1,9382;0,318;;
830;GETNET;GETT4;2,4;7,5465;9,0201;1,2383;7,26;0,081;;41,43;18,41;17,71;1,3365;3,1324;-1,9583;0,06;16,41;1,07;10,57;0,17;0,99;0,07;0,93;1,03;0,0662342;;87049,26;1,9382;0,318;;
336;BANCO INDUSVAL;IDVL4;2,67;-1,2239;;1,155;-4,7075;0,0694;-3,8411;-18,91;-40,19;-154,6;1,8921;0,5902;-0,1616;0,04;-94,38;-5,67;;;;0,06;0,94;1,26;0,00326377;-32,17;;2,3116;-2,1816;224007574,38;
336;BANCO INDUSVAL;IDVL3;2,16;-0,9901;;0,9344;-3,8083;0,0561;-3,8411;-18,91;-40,19;-154,6;1,5307;0,4775;-0,1307;0,04;-94,38;-5,67;;;;0,06;0,94;1,26;0,00264035;-32,17;;2,3116;-2,1816;224007574,38;
425;FLEURY;FLRY3;14,88;15,7111;6,7493;2,8534;6,9925;0,8054;10,6294;28,29;17,9;7,97;1,2514;10,8378;-1,103;0,64;18,16;5,13;11,83;1,48;3,64;0,28;0,72;1,38;-0,92864012;13,06;40300198,32;5,2149;0,9471;5463892788,48;8,74
485;VULCABRAS;VULC3;12,0;8,7558;3,0833;1,8308;7,5742;1,2419;7,957;36,33;16,1;13,93;1,2196;2,94;-3,8549;1,02;20,91;14,18;18,86;0,09;0,38;0,68;0,32;2,65;0,50660604;10,48;3984569,52;6,5544;1,3705;2949074928,0;56,66
175;PRINER;PRNR3;8,01;8,0809;3,7178;1,2112;3,6814;0,5209;4,0827;23,2;12,32;5,61;0,4535;2,0637;-1,2752;1,15;14,99;6,45;16,61;0,13;0,4;0,43;0,51;1,74;0,1449138;16,24;1479357,77;6,6134;0,9912;311655138,57;43,81
446;ALUPAR;ALUP11;28,12;8,7107;4,3741;1,1315;2,6386;0,303;5,3529;80,24;73,84;22,37;1,9483;2,6494;-0,3697;0,16;12,99;3,48;12,37;1,16;2,71;0,27;0,6;2,73;-0,26635635;27,49;25146188,52;24,8528;3,2282;8240202961,43;24,93
446;ALUPAR;ALUP3;9,34;8,6797;4,3897;1,1274;2,6292;0,3019;5,3529;80,24;73,84;22,37;1,9414;2,64;-0,3684;0,16;12,99;3,48;12,37;1,16;2,71;0,27;0,6;2,73;-0,26540913;27,49;223075,84;8,2843;1,0761;8240202961,43;24,93
446;ALUPAR;ALUP4;9,39;8,7262;4,3663;1,1335;2,6433;0,3035;5,3529;80,24;73,84;22,37;1,9518;2,6541;-0,3703;0,16;12,99;3,48;12,37;1,16;2,71;0,27;0,6;2,73;-0,26682995;27,49;190297,52;8,2843;1,0761;8240202961,43;24,93
553;BANCO BMG S.A.;BMGB4;2,14;16,3638;17,0716;0,3065;-7,1112;0,0307;-7,1112;31,99;-2,85;1,24;0,2027;;-0,0311;0,15;1,87;0,19;;;;0,1;0,9;;-0,23646904;13,33;3618240,03;6,9818;0,1308;1248117359,54;-17,1
624;EMPREENDIMENTOS PAGUE MENOS S.A.;PGMN3;4,25;19,2976;;0,8371;3,7685;0,2343;5,8074;32,06;5,9;1,15;0,2225;1,4454;-0,4723;1,05;4,34;1,21;14,13;0,45;2,04;0,28;0,72;1,47;-0,41966697;6,32;2815972,52;5,077;0,2202;1886069513,5;18,56
203;GOL;GOLL4;7,49;-5,2093;;-1,1035;-13,1465;1,4527;-7,6949;7,02;-13,61;-34,36;1,7897;-2,2623;-1,787;0,81;-21,18;-27,89;17,72;;-5,98;-1,32;2,32;0,23;-1,0304658;-5,51;81876767,35;-6,7875;-1,4378;3135711546,73;
171;DTCOM;DTCY3;4,98;-14,2428;;-24,2489;-14,7743;4,4907;-21,5223;13,15;-47,85;-49,64;7,0696;-15,3384;-7,057;0,64;-170,25;-31,53;471,95;;0,17;-0,19;1,19;0,55;1,19031155;-8,48;2838,85;-0,2054;-0,3497;81399773,48;
171;DTCOM;DTCY4;62,6;-179,0362;;-304,8157;-185,7166;56,4492;-21,5223;13,15;-47,85;-49,64;88,8673;-192,8082;-88,7089;0,64;-170,25;-31,53;471,95;;0,17;-0,19;1,19;0,55;14,96255082;-8,48;;-0,2054;-0,3497;81399773,48;
188;SCHULZ;SHUL3;111,89;159,7333;0,1759;38,3886;114,4736;17,2939;52,7554;25,25;17,48;12,53;20,009;41,1341;-49,3283;0,86;24,03;10,83;17,77;0,35;1,03;0,45;0,55;2,84;6,33999411;24,09;;2,9147;0,7005;18067267040,76;52,2
188;SCHULZ;SHUL4;4,8;6,8524;4,5099;1,6468;4,9108;0,7419;52,7554;25,25;17,48;12,53;0,8584;1,7646;-2,1161;0,86;24,03;10,83;17,77;0,35;1,03;0,45;0,55;2,84;0,27198116;24,09;2151277,87;2,9147;0,7005;18067267040,76;52,2
368;CIELO;CIEL3;4,79;9,1624;5,2479;1,1989;5,1613;0,1259;6,4712;37,79;22,75;12,82;1,1744;1,0258;-0,9604;0,11;13,08;1,37;10,12;0,3;1,31;0,11;0,87;1,16;0,1747607;-1,02;135389665,65;3,9954;0,5228;13013544142,19;-18,73
293;JBS;JBSS3;21,37;2,4208;9,3589;1,0704;1,5074;0,2298;3,9772;17,96;8,29;5,16;0,125;1,7958;-0,3861;1,84;44,22;9,49;18,49;1,75;2,47;0,21;0,77;1,46;0,28195336;15,53;168927305,19;19,9638;8,8278;47401146826,9;142,49
236;JHSF;JHSF3;4,69;3,949;5,4744;0,6409;3,2181;0,3249;5,1229;62,96;50,0;40,75;1,6092;1,4832;-0,4684;0,2;16,23;8,23;12,36;0,38;1,9;0,51;0,48;3,51;-0,32228933;39,13;11802159,94;7,3174;1,1877;3186050857,29;
480;TAESA;TAEE11;34,79;6,4803;17,7921;1,7242;4,1226;0,6714;6,4991;84,89;102,94;65,49;4,2438;4,5309;-0,8421;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,22042592;20,07;104855677,39;20,1769;5,3686;11985116974,53;16,49
480;TAESA;TAEE3;11,6;6,4821;17,787;1,7247;4,1238;0,6715;6,4991;84,89;102,94;65,49;4,2451;4,5322;-0,8424;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,22048928;20,07;3237017,52;6,7256;1,7895;11985116974,53;16,49
480;TAESA;TAEE4;11,7;6,538;17,635;1,7396;4,1593;0,6773;6,4991;84,89;102,94;65,49;4,2817;4,5713;-0,8497;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,22239005;20,07;5937786,9;6,7256;1,7895;11985116974,53;16,49
407;VIBRA ENERGIA S.A.;VBBR3;14,78;8,6266;5,7928;1,3627;4,9351;0,4356;8,6623;4,61;1,99;1,14;0,098;1,5498;-0,9024;4,44;15,8;5,05;9,79;1,03;3,73;0,32;0,68;2,19;-0,15188608;8,47;160586046,23;10,8464;1,7133;17218700000,0;
560;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;CTCA3;0,0;0,0;;0,0;0,0;0,0;-1,7083;66,43;43,27;32,33;0,0;0,0;0,0;0,44;16,78;14,28;13,2;-0,38;-1,71;0,85;0,15;3,65;0,0;25,98;;2,4665;0,414;0,0;60,33
629;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;PLPL3;4,19;8,2836;3,8467;2,4549;6,6327;0,6135;7,9498;28,11;9,53;7,63;0,632;0,8763;-5,7029;0,97;29,64;7,41;12,01;0,49;1,32;0,25;0,75;4,64;-2,0004538;;1180324,26;1,7068;0,5058;855832640,0;
174;MILLS;MILS3;9,73;11,2734;2,6956;1,9909;8,5199;1,2114;9,0261;61,32;28,58;21,6;2,435;4,7032;-2,0031;0,5;17,66;10,75;12,23;0,12;0,51;0,61;0,39;2,87;0,05124351;13,23;11088037,23;4,8872;0,8631;2396585168,88;
899;AUREN ENERGIA S.A.;AURE3;15,05;63,8496;0,6645;1,182;16,2978;0,5121;18,7206;22,14;19,25;4,91;3,1366;2,7995;-0,642;0,16;1,85;0,8;4,45;0,18;2,42;0,43;0,57;10,36;;;51828191,58;12,7322;0,2357;15050000000,0;
